pheno	geno	nam	intercept	gsEffect	r2	pval
GYraw	rilbp	M162W	9.53177650873073	-5.22495434302315e-07	0.00514129003610956	0.567238308684136
DTS	rilbp	M37W	85.1215876967952	-2.5790155635432e-06	0.0240988918391009	0.206203942258483
PH	rilbp	M37W	438.619666565766	-3.4018910171722e-05	0.0382467762449158	0.109982934366748
GY	rilbp	M37W	36.1342771242505	-2.37911026005188e-06	0.0599415675944049	0.0458462899898293
GYraw	rilbp	M37W	11.5577967396788	-9.00958543723582e-07	0.00769186879220693	0.480353391239468
DTS	rilbp	Mo18W	64.747828685865	1.32872203908051e-06	0.0140983231810655	0.358011119008323
PH	rilbp	Mo18W	296.589150640445	-1.00356028796048e-05	0.00649433568421909	0.533516862460404
GY	rilbp	Mo18W	24.7748576811967	-2.91353196383321e-07	0.000926182712041018	0.815895081167553
GYraw	rilbp	Mo18W	10.5154768470621	-7.66344575285232e-07	0.00671071780281722	0.530247913048263
DTS	rilbp	Ms71	82.67498945253	-2.79657951711671e-06	0.0326114108481479	0.174924726657391
PH	rilbp	Ms71	442.85456922267	-4.07266959045315e-05	0.0485515846942685	0.0965009769421537
GY	rilbp	Ms71	26.7557319042143	-7.24834120395843e-07	0.00572720209138868	0.5829076638831
GYraw	rilbp	Ms71	9.2268387999828	-4.65477809947324e-07	0.00317207813831474	0.682965461436537
DTS	rilbp	NC350	79.2960427730686	-1.48361832743572e-06	0.00636078324429206	0.521161074290983
PH	rilbp	NC350	294.738752693467	-8.66878100303615e-06	0.00492560438426757	0.572512246884242
GY	rilbp	NC350	21.642727687968	3.36228449741268e-07	0.00166383094245586	0.748951365606121
GYraw	rilbp	NC350	6.4587744407318	1.25075179513412e-07	0.000217492809741932	0.907920395067654
DTS	rilbp	NC358	79.8701099916447	-2.00599106544427e-06	0.0297859910614156	0.16920064547453
PH	rilbp	NC358	459.123798599418	-4.1924758429166e-05	0.127520185504654	0.00349909682937991
GY	rilbp	NC358	26.6351006009474	-6.42389138430831e-07	0.00454592967223286	0.602588199670118
GYraw	rilbp	NC358	9.32902008229298	-4.97598590849044e-07	0.00298822841779133	0.67045956230437
DTS	rilbp	Oh43	85.9662215293607	-3.37002744740074e-06	0.0708683341734238	0.0349540449333442
PH	rilbp	Oh43	228.446509830442	2.42856931495209e-06	0.000343399787180022	0.884443246163702
GY	rilbp	Oh43	27.8324404659281	-8.61100424897288e-07	0.0142512063900355	0.372089976017568
GYraw	rilbp	Oh43	8.00913759152969	-2.85527726576603e-07	0.00104788165190113	0.809379402249306
DTS	rilbp	Oh7B	81.0364731974307	-2.04388061662231e-06	0.0137658138781202	0.355841881180561
PH	rilbp	Oh7B	205.285449532549	8.45667756151206e-06	0.0029151195260127	0.671762005723432
GY	rilbp	Oh7B	26.9877296230207	-7.09159162640873e-07	0.00257944225724039	0.707519277382595
GYraw	rilbp	Oh7B	2.8189022607082	6.52226948525638e-07	0.00211643427205308	0.729349091096098
DTS	rilbp	P39	75.8855447156458	-1.64537001713893e-06	0.00678814661902697	0.538651963601912
PH	rilbp	P39	52.0387736723627	3.37804917549556e-05	0.0872093201387919	0.0244157528070499
GY	rilbp	P39	30.2997062953661	-1.60709477659006e-06	0.0115103011163158	0.51563865887419
GYraw	rilbp	P39	6.15381275603083	-2.58555403553533e-08	3.53803448465888e-06	0.99093268035492
DTS	rilbp	Tx303	85.4232645351035	-2.84013111170952e-06	0.0499220729990882	0.0735970388348039
PH	rilbp	Tx303	229.126317760021	5.91371464892519e-06	0.00196965680701691	0.725558373324058
GY	rilbp	Tx303	32.6308134739374	-1.84155089943817e-06	0.0256881344786859	0.205825707046744
GYraw	rilbp	Tx303	7.65599986980944	-2.54275746549626e-07	0.000661648028269929	0.840106122575904
DTS	rilbp	Tzi8	68.7969617369126	3.11725593207985e-07	0.000481448906489395	0.860102416435895
PH	rilbp	Tzi8	270.974807431472	-4.70126632867837e-06	0.00145378215565939	0.759350897878357
GY	rilbp	Tzi8	30.8595292243589	-1.39563026345665e-06	0.0139558313360329	0.364536311818696
GYraw	rilbp	Tzi8	11.4798161597228	-9.38450485408768e-07	0.00800624910495926	0.49286278364638
DTS	ritbp	B97	63.812148913674	2.74219098185386e-06	0.012445171521761	0.372514860621598
PH	ritbp	B97	-0.526035743646331	0.000144038476079092	0.166054115344763	0.000683903457863187
GY	ritbp	B97	21.7507938351416	8.17536894871304e-07	0.0015632892176787	0.752611394634825
GYraw	ritbp	B97	7.31044648505658	5.49128782809529e-08	1.02604261328302e-05	0.9796356613885
DTS	ritbp	CML103	73.4664646242144	-2.04317366712736e-06	0.00203332887977161	0.71710099135318
PH	ritbp	CML103	150.565596606155	5.6783924728604e-05	0.0247591588275898	0.203490646955301
GY	ritbp	CML103	35.87085709809	-7.41390315666172e-06	0.051215055092046	0.0655458996697815
GYraw	ritbp	CML103	13.7380256450663	-4.19156309375188e-06	0.0279965115054567	0.175935937555661
DTS	ritbp	CML228	70.8676765392968	5.29304559025419e-07	3.40103275147829e-05	0.95985339592197
PH	ritbp	CML228	-10.8565228747063	0.000152091584503969	0.0577650927000766	0.0352495298909948
GY	ritbp	CML228	36.4026178657767	-7.49790306040754e-06	0.0298181214463385	0.146916545313574
GYraw	ritbp	CML228	12.0228209431076	-3.12918858069641e-06	0.00531421384347219	0.542822544597892
DTS	ritbp	CML247	38.6910516974111	1.91376900112889e-05	0.126484790635413	0.00217047982040219
PH	ritbp	CML247	81.5936390003107	9.27569264094314e-05	0.0428575679618431	0.0810124631858744
GY	ritbp	CML247	24.0232189467017	-4.59050785863581e-07	0.000223724072112244	0.90218927931159
GYraw	ritbp	CML247	9.25170620982784	-1.81527592457625e-06	0.00430388510643215	0.589485820746541
DTS	ritbp	CML277	52.5104994142248	1.15734887796689e-05	0.0145680682058478	0.338200742899183
PH	ritbp	CML277	9.72316738164505	0.000139871916919083	0.0523554023200616	0.0667489257223614
GY	ritbp	CML277	14.4350392310773	5.27975954874609e-06	0.0256479689064497	0.209912474934572
GYraw	ritbp	CML277	3.23450355531529	1.81751584482115e-06	0.00277831867397345	0.681601807588365
DTS	ritbp	CML322	46.6214214266876	1.33802317353561e-05	0.112703310666967	0.00368896464505447
PH	ritbp	CML322	193.470113725649	3.40551080112317e-05	0.0125098843983738	0.346145158433118
GY	ritbp	CML322	31.2543362397964	-4.34999842690728e-06	0.0406957382602493	0.0892603691642855
GYraw	ritbp	CML322	16.1574882433844	-5.19712937647592e-06	0.067686527651604	0.0273066058861721
DTS	ritbp	CML333	50.6705751068833	1.23212644731825e-05	0.0535812518424908	0.0614730633333225
PH	ritbp	CML333	114.591256011361	7.889662240636e-05	0.0353538531892189	0.13056789561465
GY	ritbp	CML333	23.7680691167333	-2.16392773217253e-07	4.97735452821105e-05	0.955519815457813
GYraw	ritbp	CML333	4.7563714357414	7.80036944309174e-07	0.000605239380904474	0.845764493228711
DTS	ritbp	CML52	47.9207281701896	1.46722307895788e-05	0.0683479048179784	0.0418338022618773
PH	ritbp	CML52	261.538671906684	-6.27515168081159e-06	0.000252261826629598	0.902484446495257
GY	ritbp	CML52	26.4665722373041	-1.83218659262692e-06	0.00455613193781175	0.611483277751679
GYraw	ritbp	CML52	3.36155303289322	1.51530774809999e-06	0.00333046360296171	0.658652257377125
DTS	ritbp	CML69	55.7699355264663	9.02739263019391e-06	0.0667020751619934	0.0348436731021016
PH	ritbp	CML69	307.092685566712	-3.32881488906962e-05	0.00734047193532107	0.490593996968719
GY	ritbp	CML69	13.5067247847335	6.01942424108433e-06	0.0761757635425131	0.0272756192218535
GYraw	ritbp	CML69	-1.31576431643755	4.19131449516921e-06	0.0478632947225939	0.0799649317791712
DTS	ritbp	Il14H	52.3601357304239	9.23575456709878e-06	0.0448528629180941	0.157670256562348
PH	ritbp	Il14H	333.493642904994	-4.92059041495783e-05	0.0156648351948243	0.407231177086937
GY	ritbp	Il14H	15.0316813318316	4.43778000026826e-06	0.0108187716502766	0.628618322687469
GYraw	ritbp	Il14H	-1.73525675182304	4.99609526377335e-06	0.0151473795769896	0.566686233123805
DTS	ritbp	Ki11	54.7000078806499	1.01278593699063e-05	0.0218055288930693	0.291335963843295
PH	ritbp	Ki11	348.422103271157	-5.28889064528971e-05	0.0201164935301149	0.311027497925739
GY	ritbp	Ki11	17.8717220926119	2.80200746853433e-06	0.0120891085128516	0.437780074590106
GYraw	ritbp	Ki11	4.99644535084669	4.10768344575656e-07	0.000198419683637759	0.921049092130652
DTS	ritbp	Ki3	61.6439046582973	5.25607011197831e-06	0.00940001574162716	0.411209807532323
PH	ritbp	Ki3	255.603284643105	-1.0587174780288e-05	0.000570251939289935	0.839952228867113
GY	ritbp	Ki3	31.920942840003	-4.78379129899587e-06	0.0239903973670695	0.203807180930494
GYraw	ritbp	Ki3	20.9030148043925	-8.18625258014545e-06	0.0628739245267695	0.0376970752761029
DTS	ritbp	Ky21	52.4561892031146	1.06083279368775e-05	0.0238603632553571	0.201679647680616
PH	ritbp	Ky21	-92.4944161019293	0.000199734399208258	0.132319192026187	0.00196551084768995
GY	ritbp	Ky21	13.5472992018891	5.54397254270025e-06	0.0150759917009292	0.367307767072839
GYraw	ritbp	Ky21	0.754563088446665	3.38963161458766e-06	0.0104911629593352	0.448350855612759
DTS	ritbp	M162W	51.7170985708752	1.07635417419406e-05	0.0223181937200302	0.227584348973989
PH	ritbp	M162W	128.715585466617	6.67289043210371e-05	0.0108674802357749	0.401170419288773
GY	ritbp	M162W	24.7437586298957	-7.68681052424399e-07	0.00034461317367467	0.881471435879566
GYraw	ritbp	M162W	7.70530741893352	-5.4569662725964e-07	0.000248742744477624	0.899978435255424
DTS	ritbp	M37W	56.9338946342108	8.39921955618693e-06	0.0358895951901454	0.12179264000419
PH	ritbp	M37W	273.596407773052	-9.33851950365237e-06	0.000404679913018603	0.870654537032336
GY	ritbp	M37W	26.2450769085375	-1.61325352067729e-06	0.00387578845292164	0.616735739796984
GYraw	ritbp	M37W	14.1249042730429	-4.27799798228641e-06	0.024387049902943	0.206964243179766
DTS	ritbp	Mo18W	49.0618927747019	1.32212563657957e-05	0.0973992862770705	0.0135341459691371
PH	ritbp	Mo18W	175.816813481628	3.95818404552527e-05	0.00704937968790001	0.516468170568789
GY	ritbp	Mo18W	29.7819557237809	-3.81260815026483e-06	0.0111322162536735	0.41836063082782
GYraw	ritbp	Mo18W	14.9945934422803	-4.96283980756888e-06	0.0197542938521092	0.279966544419772
DTS	ritbp	Ms71	86.5487860446336	-1.08623883027956e-05	0.0435813164499214	0.115799312952492
PH	ritbp	Ms71	228.303109902495	-5.49996348458999e-07	7.84330530677872e-07	0.994735685123972
GY	ritbp	Ms71	33.7977002336068	-6.3261733547151e-06	0.03800576443545	0.153778612770585
GYraw	ritbp	Ms71	15.289546543313	-4.95859454325862e-06	0.0313592128708025	0.195878068470148
DTS	ritbp	NC350	55.25787297736	9.37054184801329e-06	0.0313323415937909	0.151868952464099
PH	ritbp	NC350	216.461217699183	1.88900287137805e-05	0.00288805810432566	0.665799283415852
GY	ritbp	NC350	21.9642183983454	8.339133874511e-07	0.00112069637607107	0.792851491262997
GYraw	ritbp	NC350	14.8601180217782	-4.47173730629869e-06	0.0309277609828752	0.164518355570213
DTS	ritbp	NC358	59.7661240434131	5.5508248947403e-06	0.0238942251999891	0.218896185969394
PH	ritbp	NC358	438.833358983815	-0.000116520165555505	0.103196226198847	0.0090745301428433
GY	ritbp	NC358	22.9913840439065	1.52581610446246e-07	2.63414744489372e-05	0.968419741938776
GYraw	ritbp	NC358	9.10097844118275	-1.3893695524648e-06	0.00238014031818664	0.704164992550096
DTS	ritbp	Oh43	73.7588499926553	-3.3580275003049e-06	0.0076848650753753	0.494486854746388
PH	ritbp	Oh43	429.865690227769	-0.000107509020507046	0.0749841875728953	0.0285591138563413
GY	ritbp	Oh43	21.776623197646	8.18420571731108e-07	0.00137232813288381	0.782487282425517
GYraw	ritbp	Oh43	9.49532275447773	-1.72239090680174e-06	0.00406480745736424	0.634455978306828
DTS	ritbp	Oh7B	79.009275849638	-5.09456185245913e-06	0.0318774618487361	0.158079610771224
PH	ritbp	Oh7B	206.671955392278	2.51301550325253e-05	0.00959458888980649	0.441284622161572
GY	ritbp	Oh7B	28.1385335806314	-2.84142438233398e-06	0.0156367377705732	0.354023781852095
GYraw	ritbp	Oh7B	6.25255897168724	1.09445099273413e-08	2.36244026447673e-07	0.997084908009911
DTS	ritbp	P39	107.901342193925	-2.33071377181306e-05	0.1105040416255	0.0107880417832287
PH	ritbp	P39	272.128219767133	-2.19083220351134e-05	0.00297594855812319	0.684216071265891
GY	ritbp	P39	48.1369563163707	-1.50776225634584e-05	0.0767476453603963	0.0877506254465617
GYraw	ritbp	P39	30.389122155363	-1.38972287915873e-05	0.0774295719547746	0.0862964209472182
DTS	ritbp	Tx303	70.7394834682107	-1.23795755636974e-07	4.59915260039853e-06	0.98647287132475
PH	ritbp	Tx303	-33.6183621776504	0.000172598294611159	0.0813566971449914	0.0212758364093031
GY	ritbp	Tx303	6.70656559001154	9.55934177231674e-06	0.0351767639599184	0.137790336862435
GYraw	ritbp	Tx303	-10.7736684861153	1.00447380351063e-05	0.0524721876077187	0.0686495530671241
DTS	ritbp	Tzi8	60.782946150634	5.67000309662299e-06	0.0132290074576808	0.354019130075521
PH	ritbp	Tzi8	106.669461117347	8.16835231524997e-05	0.036449697758039	0.121719694958918
GY	ritbp	Tzi8	1.74596626774196	1.27178307631416e-05	0.0955351581852264	0.0153597507413152
GYraw	ritbp	Tzi8	-16.6990535524637	1.35944379403068e-05	0.138500414588087	0.00314312735643177
DTS	rlcbp	B97	52.5215417772538	3.41223633893419e-08	0.00653466224841648	0.518775279464738
PH	rlcbp	B97	-38.6666080830308	6.13486458010141e-07	0.0102150857522688	0.419391996556529
GY	rlcbp	B97	23.6661635017059	-1.04679088497597e-09	8.69128362910651e-06	0.981257107537968
GYraw	rlcbp	B97	1.38872576573287	1.27829086013646e-08	0.00188545337594436	0.729204653621035
DTS	rlcbp	CML103	39.8424539665505	6.39953293735362e-08	0.006746776859533	0.508740525321627
PH	rlcbp	CML103	693.025411075468	-9.46109259277255e-07	0.0232471856817328	0.218041291196079
GY	rlcbp	CML103	68.7984968932523	-9.67915676676766e-08	0.0295244353169103	0.164419740253701
GYraw	rlcbp	CML103	28.2543840987978	-4.60167256833659e-08	0.0114126383730053	0.389540570860685
DTS	rlcbp	CML228	10.1795672866081	1.29589797759572e-07	0.0211452387120822	0.207002255644961
PH	rlcbp	CML228	743.499211720278	-1.04114228233939e-06	0.0280767411105408	0.145222940863479
GY	rlcbp	CML228	53.7140093484733	-6.33265148737716e-08	0.0219633964148325	0.214093257092609
GYraw	rlcbp	CML228	23.6477743705959	-3.56879357747253e-08	0.00712947990616846	0.480693908436949
DTS	rlcbp	CML247	-78.5553794104811	3.17686601932288e-07	0.138801246499998	0.00126934449273813
PH	rlcbp	CML247	431.051309073821	-3.98971718578733e-07	0.00315758710155241	0.639188074742514
GY	rlcbp	CML247	95.3007067163078	-1.52265527253568e-07	0.0986192377352976	0.0081101044342851
GYraw	rlcbp	CML247	80.8094001042357	-1.57819626831635e-07	0.130336067353582	0.00213774188240339
DTS	rlcbp	CML277	25.588615030201	9.84675171671498e-08	0.00685769058006229	0.511940977532525
PH	rlcbp	CML277	-149.814732876544	8.39656088434821e-07	0.012269358747801	0.379719730065935
GY	rlcbp	CML277	58.4504396167585	-7.40052993848854e-08	0.0315461201120884	0.163733557286352
GYraw	rlcbp	CML277	47.0836862154337	-8.60980029724502e-08	0.039030797572192	0.120652525518052
DTS	rlcbp	CML322	50.1574795920217	4.26141406890723e-08	0.0104544581435832	0.389359202619303
PH	rlcbp	CML322	307.260251108856	-1.11725508085758e-07	0.00123134032726396	0.768200846802139
GY	rlcbp	CML322	44.3578477852288	-4.38015067760474e-08	0.0374252745487472	0.103477751962115
GYraw	rlcbp	CML322	28.5680324918062	-4.55141319692469e-08	0.0470851404151953	0.0671173343557406
DTS	rlcbp	CML333	39.7203510693516	6.77854358359809e-08	0.0121479958883977	0.378320651436708
PH	rlcbp	CML333	325.774221229972	-1.59817832745234e-07	0.00108667571029681	0.792734396057089
GY	rlcbp	CML333	31.0618029302779	-1.61829758941064e-08	0.00211930317393526	0.715749885093503
GYraw	rlcbp	CML333	5.85308483823221	5.13041530564053e-10	1.99326537384774e-06	0.991094449347855
DTS	rlcbp	CML52	-1.72060656536275	1.57578867228124e-07	0.0750912171616283	0.0325947390739021
PH	rlcbp	CML52	560.607140983505	-6.51857175814583e-07	0.0257738877572934	0.212584373152892
GY	rlcbp	CML52	25.9140315111637	-5.47435832632705e-09	0.000387034450667712	0.882426672712759
GYraw	rlcbp	CML52	10.9579738680097	-1.04875129917814e-08	0.00149679092643495	0.767210526442794
DTS	rlcbp	CML69	46.119670780957	5.34826225877721e-08	0.00697436165514068	0.501652881452532
PH	rlcbp	CML69	475.189352759462	-4.7571972165592e-07	0.00446592469421995	0.591050449260787
GY	rlcbp	CML69	32.1241374360804	-1.69914448381865e-08	0.00177294496881395	0.741129224992676
GYraw	rlcbp	CML69	29.2832091683621	-4.88951360990571e-08	0.0191505415688031	0.271615064236613
DTS	rlcbp	Il14H	51.0899754106468	3.65796247996429e-08	0.00584763529961672	0.613480914844749
PH	rlcbp	Il14H	343.001366567246	-2.00719906238948e-07	0.00216635024313596	0.758724541407763
GY	rlcbp	Il14H	31.6256975282021	-1.89935504311948e-08	0.00140923038301181	0.861747869370884
GYraw	rlcbp	Il14H	1.18499343962048	1.20986927487832e-08	0.000631649642916243	0.907201223476373
DTS	rlcbp	Ki11	-3.46044906286235	1.60532668400608e-07	0.0227628674544769	0.280867169341423
PH	rlcbp	Ki11	507.018536482638	-5.32179877416179e-07	0.00846269765291129	0.512377396604089
GY	rlcbp	Ki11	23.5748781124109	-1.56280530929175e-09	1.56302728744904e-05	0.977808701600396
GYraw	rlcbp	Ki11	19.9666487498979	-3.00462280538844e-08	0.00441236916662409	0.639873587231137
DTS	rlcbp	Ki3	-3.78088468287866	1.57230301525484e-07	0.0548227659800821	0.0446555017375365
PH	rlcbp	Ki3	310.495653065138	-1.54354204353338e-07	0.000789997468366849	0.812101939183662
GY	rlcbp	Ki3	22.8889921359106	1.69815059873893e-09	1.8658044553451e-05	0.971900259627626
GYraw	rlcbp	Ki3	-7.2677287252255	2.9747272483626e-08	0.00512407314085212	0.558885473517525
DTS	rlcbp	Ky21	31.9041968432938	8.23249852030494e-08	0.00926376801539777	0.428001801149415
PH	rlcbp	Ky21	348.930363616345	-2.01949059219731e-07	0.000872051120086151	0.808257777487716
GY	rlcbp	Ky21	17.1532035698934	1.26748857542813e-08	0.00051828496860646	0.867729445161849
GYraw	rlcbp	Ky21	14.0389918952596	-1.56807126230157e-08	0.00154541567626028	0.771560575298196
DTS	rlcbp	M162W	125.975476218336	-1.18215945501901e-07	0.0413698539732689	0.0987709427601984
PH	rlcbp	M162W	332.877740182071	-1.90503487335493e-07	0.00136109975363973	0.766923992854522
GY	rlcbp	M162W	40.0033038552349	-3.50883922655708e-08	0.0110344244580286	0.397557080955876
GYraw	rlcbp	M162W	2.55851141511395	8.92157227899483e-09	0.000915308959876148	0.809443280950769
DTS	rlcbp	M37W	27.6063099665947	9.25369331031591e-08	0.0260050097751251	0.188929397450191
PH	rlcbp	M37W	456.806103368068	-4.21167345269443e-07	0.00491361467211473	0.570022132694527
GY	rlcbp	M37W	74.2798985964564	-1.07388034496104e-07	0.102302101938126	0.0083275533198723
GYraw	rlcbp	M37W	51.4953099349825	-9.45433195488901e-08	0.0709508754234867	0.0293466991844192
DTS	rlcbp	Mo18W	42.7871539611865	6.11701865580103e-08	0.0269775325292883	0.20207677625152
